%Datos para crear un modelo de reconocimiento de actividades fisicas. 
%Orden supuesto: CHEST ACCX MEAN, ACCY MEAN ACCZ MEAN ACCX STD ACCY STD ACCZ STD ACCX MAX...LC ACCX MEAN... RLA....
%Orden real: 
@relation activities

%CHEST
@attribute chestAccXmean numeric
@attribute chestAccYmean numeric
@attribute chestAccZmean numeric
@attribute chestAccXstd numeric
@attribute chestAccYstd numeric
@attribute chestAccZstd numeric
@attribute chestAccXmax numeric
@attribute chestAccYmax numeric
@attribute chestAccZmax numeric
@attribute chestAccXmin numeric
@attribute chestAccYmin numeric
@attribute chestAccZmin numeric

%LC
@attribute lcAccXmean numeric
@attribute lcAccYmean numeric
@attribute lcAccZmean numeric
@attribute lcAccXstd numeric
@attribute lcAccYstd numeric
@attribute lcAccZstd numeric
@attribute lcAccXmax numeric
@attribute lcAccYmax numeric
@attribute lcAccZmax numeric
@attribute lcAccXmin numeric
@attribute lcAccYmin numeric
@attribute lcAccZmin numeric

%RLA
@attribute rlaAccXmean numeric
@attribute rlaAccYmean numeric
@attribute rlaAccZmean numeric
@attribute rlaAccXstd numeric
@attribute rlaAccYstd numeric
@attribute rlaAccZstd numeric
@attribute rlaAccXmax numeric
@attribute rlaAccYmax numeric
@attribute rlaAccZmax numeric
@attribute rlaAccXmin numeric
@attribute rlaAccYmin numeric
@attribute rlaAccZmin numeric

%CLASS ATTRIBUTE
@attribute activity {1,2,3,4,5,6,7,8,9,10,11,12}

@data
-4.8937,3.9972,-4.0357,2.8706,3.5524,4.4958,0.094709,9.011,3.7447,-9.0727,-1.2295,-9.801,1.9719,-9.5371,0.73813,0.37882,0.37517,0.74063,2.8749,-8.4602,2.3816,0.84514,-11.287,-0.69287,-1.5662,-9.6746,-1.1838,1.9272,3.4266,1.1585,1.3108,-3.09,2.506,-9.8514,-14.967,-5.7484,6
-4.5788,4.0978,-4.5055,3.0044,3.3218,4.1755,0.74262,8.8874,3.0866,-9.1035,-1.3681,-9.9126,2.0449,-9.566,0.76417,0.36522,0.30248,0.71475,2.955,-8.4272,2.8235,0.52501,-10.8,-0.44637,-1.4139,-9.5754,-0.74807,1.6487,3.3685,1.409,1.3154,-3.9835,2.7619,-7.4151,-14.601,-7.0634,6
-4.6752,3.9113,-4.4628,3.081,3.3726,4.3896,0.73603,8.8182,2.8441,-9.4409,-1.2008,-10.011,1.9884,-9.5629,0.74966,0.46573,0.33967,0.58455,3.0101,-8.5124,2.6199,0.94371,-11.32,-0.18928,-1.4858,-9.7118,-0.74846,1.1208,3.3812,1.047,0.93469,-4.4396,2.1017,-3.8048,-15.38,-3.0294,6
-4.9304,3.7311,-4.2288,3.1072,3.6185,4.4306,0.1031,9.4588,2.7482,-9.2029,-1.6006,-10.665,2.0946,-9.5405,0.54423,0.42943,0.29502,0.91362,2.9603,-8.6583,2.2669,0.41251,-10.612,-0.79142,-1.8483,-9.7163,-0.84151,2.0213,3.4191,1.1576,0.80916,-4.1745,2.2681,-7.6331,-17.919,-3.15,6
-4.6157,3.7339,-4.3978,3.3626,3.4785,4.54,1.0971,8.479,2.4379,-9.1662,-1.0872,-9.7626,2.0701,-9.5244,0.98668,0.37869,0.35296,0.49786,3.1388,-8.3083,2.1744,0.87028,-11.105,-0.13959,-1.3121,-9.8848,-0.7761,1.521,3.3151,1.191,0.94836,-4.7444,2.4641,-5.5801,-15.129,-3.0724,6
-4.4988,3.4026,-4.377,3.3909,3.4749,4.6393,1.3994,9.1463,2.4858,-9.1533,-1.4679,-10.876,2.0461,-9.5437,0.96158,0.34778,0.35866,0.68243,2.9209,-8.795,2.6832,1.2413,-11.048,-0.036847,-1.4922,-9.7232,-0.86198,1.6078,3.5128,1.3995,1.5732,-4.2711,3.2429,-5.9744,-16.761,-3.4678,6
-4.7387,3.4765,-4.4791,3.2557,3.4883,4.2281,1.3535,8.9569,1.862,-9.3076,-1.5912,-10.554,1.9413,-9.565,0.87143,0.45849,0.38104,0.72651,3.0475,-8.6122,2.7952,0.63853,-11.358,-0.27929,-1.5598,-9.5203,-1.0214,1.7819,3.5137,1.2275,1.2865,-4.3658,3.3353,-7.9343,-15.636,-3.5158,6
-4.6269,3.688,-4.4084,3.2834,3.3698,4.3738,0.99275,8.2725,2.2841,-9.3026,-0.87035,-9.8889,2.0353,-9.5029,1.008,0.39772,0.45231,0.95022,3.3119,-8.5849,3.1336,1.0215,-11.315,-0.49188,-1.4831,-9.7394,-0.83838,1.5519,3.4936,1.1981,1.1045,-4.0561,2.818,-6.4189,-15.701,-3.5134,6
-5.2194,3.4344,-4.7992,2.3699,3.1082,4.4177,-1.3695,8.3758,1.9322,-9.1876,-1.1747,-11.678,1.9635,-9.5814,0.45999,0.48034,0.4151,0.86241,3.1947,-6.9769,2.3333,-0.64027,-11.203,-2.6365,-0.90894,-9.473,-1.3025,2.0938,3.8278,1.2469,2.4332,-4.0907,3.2961,-8.3681,-17.098,-4.4576,6
-3.5541,4.5333,-6.2517,2.6907,2.6697,2.5564,1.6979,8.799,-2.7823,-7.7982,0.57787,-10.227,2.2587,-9.4477,1.1599,0.37562,0.33012,0.69933,3.7618,-8.3644,3.1656,0.89127,-10.114,-0.50687,-0.38319,-9.5474,-1.2309,1.3235,3.5538,1.215,1.5479,-4.8451,2.8961,-6.4182,-16.335,-3.5827,6
-4.8779,3.6324,-4.3645,3.0897,3.6404,4.1526,0.57414,9.6769,1.8744,-9.833,-1.3937,-10.726,1.9103,-9.576,0.74772,0.33588,0.35022,0.90241,2.6928,-8.7786,2.3804,0.79601,-11.484,-0.89578,-1.0704,-9.7177,-1.0028,1.966,3.7076,1.7864,4.6104,-4.6734,8.6532,-11.081,-17.757,-5.7004,6
-4.6683,3.9352,-4.7169,3.1931,3.2869,3.8578,1.1405,8.8978,1.4838,-9.6743,-0.58824,-10.052,2.0747,-9.5707,0.69397,0.35317,0.33546,0.69309,3.0143,-8.9496,2.3294,1.1609,-11.384,-0.38471,-0.98103,-9.6517,-1.4479,2.0658,3.2018,1.5455,4.7377,-4.3822,5.6905,-11.438,-16.089,-6.2262,6
-5.1886,3.4701,-4.0576,3.1835,3.489,4.2933,0.40471,8.8695,2.0357,-9.4909,-0.92998,-10.399,2.1527,-9.5332,0.66119,0.48045,0.34888,0.77255,3.9053,-8.4448,2.802,0.53394,-11.2,-0.40233,-1.1779,-9.8884,-0.97563,1.4125,3.1528,1.3235,0.62066,-4.6405,4.9196,-7.6694,-16.247,-3.2311,6
-5.2917,3.357,-4.0266,3.4779,3.1286,3.8982,1.2893,8.5063,1.7275,-9.5726,-0.98455,-9.93,2.0101,-9.5743,0.51626,0.37941,0.39939,1.0217,3.1027,-8.3818,3.2517,0.49042,-11.407,-1.1571,-1.2829,-9.7196,-1.1124,1.3146,3.0645,1.0883,1.2496,-5.5559,1.6878,-6.0034,-15.844,-4.058,6
-5.8255,2.6283,-3.205,2.9198,3.3746,4.2251,0.43506,8.7417,2.2034,-9.6777,-1.4237,-9.6517,2.0317,-9.5748,0.60673,0.36738,0.33636,0.87324,2.9603,-8.6464,2.4865,1.0554,-10.59,-0.58677,-1.3122,-9.083,-1.0078,1.2697,3.0261,1.2722,1.4373,-2.6619,2.4052,-3.8467,-15.646,-4.3667,6
-4.8092,3.6217,-4.7175,3.1039,3.0701,3.7332,0.75605,9.0168,1.3642,-9.1814,-1.0987,-10.915,1.9726,-9.5727,0.50249,0.33019,0.28707,0.83372,2.8422,-8.6129,2.7746,0.94701,-10.299,-0.93353,-1.0499,-9.5229,-1.3607,1.2458,3.0648,1.0588,2.2401,-5.2117,1.8685,-4.2516,-16.449,-4.0078,6
-4.778,3.5076,-4.6655,3.3173,2.9046,3.8673,1.1722,8.4764,1.3797,-9.2752,-0.33483,-10.406,2.0871,-9.4823,1.0197,0.34114,0.34131,0.78931,2.9107,-8.5373,2.7814,1.0844,-10.4,-0.34701,-1.2148,-9.4894,-0.928,1.3897,2.8373,1.2399,0.50388,-5.1858,6.2134,-10.71,-14.625,-2.611,6
-4.9946,3.1571,-4.3943,3.4597,3.0519,3.9206,1.2364,8.1121,1.0214,-9.3941,-0.86568,-10.796,2.1527,-9.54,0.67555,0.37418,0.35291,0.7965,3.0707,-8.6415,3.1537,0.84438,-11.513,-0.54723,-1.2899,-9.3251,-0.78141,1.1945,2.7071,1.0629,0.52727,-5.1066,2.5911,-5.4493,-15.023,-2.6128,6
-4.8811,3.3652,-4.3429,3.6273,3.3889,4.3317,1.453,8.7735,1.5079,-9.4828,-1.0129,-10.432,2.0518,-9.6052,0.56599,0.38729,0.3802,0.75217,2.7292,-8.8345,3.5388,0.86393,-12.182,-0.55864,-1.3598,-9.6851,-0.66869,1.0881,3.1193,1.163,0.93857,-4.3531,3.1838,-4.4101,-14.982,-2.7215,6
-5.1157,3.5173,-4.2303,3.2487,3.5359,4.6671,0.45181,8.8767,2.4608,-9.4542,-1.0819,-10.826,1.9264,-9.5952,0.52643,0.50262,0.60363,0.98004,2.8675,-5.9938,3.9773,-0.43322,-13.228,-1.3594,-1.5478,-10.19,-0.44361,1.2555,2.9886,1.1875,0.98038,-5.5914,3.0183,-5.4201,-16.368,-1.9527,6
-4.8348,3.5748,-4.7572,3.1096,3.1479,4.2705,0.63179,7.9081,1.7545,-9.3409,-1.0545,-10.533,2.2268,-9.5165,0.85217,0.42576,0.32065,0.61938,3.2113,-8.7114,2.1518,0.76276,-10.57,-0.52115,-1.125,-9.8329,-0.71849,1.1025,3.3216,1.2529,0.40653,-4.6646,4.3888,-5.934,-16.103,-2.4518,6
-5.0254,1.5664,-4.2691,4.857,2.8839,3.4332,4.9001,5.8063,-0.019001,-9.9544,-2.3473,-8.9724,0.62185,-9.7162,1.4488,0.28917,0.30656,1.2209,1.2858,-9.0328,3.6478,0.15405,-10.219,-0.17927,-2.2417,-9.2744,0.15954,1.5419,1.9029,1.4535,1.2485,-6.6291,2.2625,-4.0763,-13.811,-2.2289,6
-2.7211,3.2101,-6.5157,4.5451,2.3241,2.9275,4.2971,6.1524,-0.32815,-9.6929,-1.7248,-10.014,0.99122,-9.442,2.4251,0.38927,0.38963,0.93011,1.7666,-8.3304,3.8684,0.14439,-10.517,0.5943,-1.8375,-9.6053,-0.61834,1.4347,2.5392,1.1899,0.96218,-5.3528,2.578,-5.0871,-13.848,-2.2314,6
-2.871,2.7166,-5.6299,5.1752,3.0463,3.6623,4.9062,6.3689,0.2955,-10.079,-2.1097,-9.5081,0.84856,-9.6534,1.7527,0.40143,0.30842,0.98448,1.5865,-8.9415,3.0676,-0.038915,-10.333,0.072877,-1.864,-9.9601,0.07348,1.4964,2.2659,1.2745,0.60716,-6.2553,2.2756,-4.8383,-14.439,-1.951,6
-6.444,0.9452,-3.5488,3.4984,2.5703,3.4205,3.5318,6.2318,0.80273,-9.9885,-2.3311,-9.6557,0.78636,-9.7363,1.4229,0.32891,0.31887,0.8254,1.5612,-8.7426,3.0603,0.072729,-10.764,0.14066,-2.2929,-8.4872,0.46126,1.374,1.5141,1.3422,0.69042,-6.3528,2.2761,-4.9157,-13.126,-2.3927,6
-4.6794,1.5393,-4.1717,5.2452,2.9925,3.8042,4.6636,5.9892,0.86924,-9.87,-2.2875,-9.3665,0.76922,-9.6835,1.5926,0.38812,0.32962,0.93457,1.5296,-9.0522,3.0462,0.1635,-10.851,0.27256,-2.2203,-9.519,0.24791,1.713,2.3253,1.2516,1.575,-5.6472,2.5129,-6.6055,-14.42,-1.7713,6
-2.3581,3.3368,-6.4168,4.7786,2.3934,2.892,5.0612,6.2085,0.16331,-9.6631,-1.8672,-9.8127,1.0088,-9.5062,2.2861,0.32924,0.30671,0.78105,1.5693,-8.6716,3.5698,0.20169,-10.181,0.45249,-1.3138,-9.6838,-0.54945,1.2603,2.6422,1.0679,0.77339,-5.2286,2.1712,-3.783,-14.164,-2.3099,6
-3.1424,2.473,-5.1506,5.3372,3.3734,3.9512,5.0522,6.5945,1.0784,-9.7192,-2.5911,-9.9614,0.8922,-9.5218,2.0467,0.43004,0.39731,1.1836,1.619,-8.4907,4.0083,-0.041474,-10.462,0.29688,-1.5149,-10.025,-0.067757,1.3772,2.3163,1.5974,0.96378,-5.3445,3.0055,-4.2881,-14.413,-2.4781,6
-6.67,0.85829,-3.5601,3.0543,2.4089,3.299,2.0881,6.1564,0.58423,-9.9444,-2.0304,-9.8138,0.71576,-9.7087,1.4832,0.35225,0.37839,1.0444,1.7174,-8.3641,4.243,0.16273,-10.239,0.11358,-2.3596,-8.4708,0.3864,1.1044,1.3442,1.3232,0.35177,-5.563,2.5362,-4.2137,-12.277,-2.2163,6
-4.3918,1.9193,-4.6917,5.1546,3.1491,3.7392,3.9814,6.5559,1.032,-9.9233,-2.2619,-9.6292,0.88847,-9.5647,1.8412,0.39417,0.42542,1.465,1.6042,-8.5648,4.0001,0.16632,-10.449,-0.3446,-2.2104,-9.7294,0.13292,1.5076,2.0426,1.3592,1.508,-7.2827,2.2942,-4.4931,-14.84,-1.9626,6
-2.4655,3.5075,-6.6776,4.3102,2.2942,2.447,4.037,6.8214,-1.3529,-9.0819,-1.1146,-9.7633,0.94701,-9.4612,2.4162,0.36818,0.38265,0.91643,1.7367,-8.5567,3.9015,0.17677,-10.426,0.4507,-1.5172,-9.622,-0.9762,1.0192,2.4231,1.0562,1.2813,-5.8704,1.398,-3.7347,-13.613,-2.9501,6
-3.4769,2.4756,-5.2139,5.106,3.2692,3.7844,4.1853,6.6297,0.35452,-9.8177,-1.9291,-10.606,0.85532,-9.5056,1.9972,0.44093,0.45827,1.4206,1.7406,-8.6899,3.8528,0.18196,-10.283,0.0064333,-1.6321,-10.031,-0.59795,1.3726,2.3183,1.6843,0.84144,-4.6988,2.6159,-4.2663,-14.226,-3.3624,6
-6.5968,0.98333,-3.7519,2.9681,2.4066,3.3435,1.4507,5.83,0.77651,-9.9924,-2.2958,-9.9913,0.71492,-9.6791,1.3991,0.47946,0.41112,1.3172,2.1369,-8.2572,4.0317,0.04414,-10.236,-0.6715,-2.2233,-8.5401,-0.1479,1.1772,1.4138,1.2849,0.8654,-5.3186,2.1751,-4.354,-12.099,-2.8598,6
-5.0701,1.4873,-4.4028,4.6857,3.1269,3.7053,3.6242,6.5891,0.58309,-9.8162,-2.527,-10.083,0.93003,-9.5555,1.8851,0.50907,0.45667,1.47,1.9718,-8.7522,4.0379,0.072479,-10.408,-0.2389,-1.987,-9.6601,-0.079717,1.2967,2.1531,1.4541,1.5772,-7.2058,1.873,-3.8637,-15.052,-2.3468,6
-2.975,3.359,-6.3756,4.3364,2.5455,2.7417,4.4098,6.876,-0.24224,-9.4264,-1.9248,-9.6556,0.99401,-9.4246,2.3809,0.38474,0.43187,1.2305,1.7872,-8.3156,4.4477,0.18202,-10.156,0.16964,-1.34,-9.62,-0.73917,1.5736,2.4665,1.2503,1.9204,-5.8556,2.2301,-4.4583,-14.278,-2.9181,6
-2.9219,2.7177,-5.768,4.92,3.1802,3.6438,4.2358,6.5718,0.47544,-9.9289,-2.3672,-10.476,0.80687,-9.6108,1.9981,0.35818,0.39077,1.2631,1.4655,-8.8953,3.572,-0.005436,-10.42,-0.67298,-1.824,-10.002,-0.39126,1.4225,2.1361,1.6563,1.2047,-6.0271,2.6,-4.4982,-13.996,-3.0425,6
-6.1468,0.92323,-3.8273,3.7639,2.9489,3.1958,3.2198,6.93,0.3047,-9.6821,-2.7647,-9.4484,0.74168,-9.6524,1.5404,0.42001,0.4642,1.3867,1.8071,-8.6253,4.4337,0.050278,-10.466,-0.32077,-2.6245,-8.3866,0.65726,1.3782,1.776,1.7737,0.52387,-6.1714,2.8959,-4.4415,-13.779,-2.939,6
-4.965,1.7336,-4.202,4.7977,3.0976,3.4729,3.6854,6.6254,0.50744,-10.07,-2.2525,-8.9614,0.79221,-9.6192,1.6842,0.43861,0.43627,1.4248,1.7699,-8.5673,4.4144,-0.023377,-10.4,-0.25301,-1.9405,-9.3954,-0.14491,1.9103,2.1002,1.5314,2.9862,-6.7998,2.3882,-5.2236,-13.874,-2.6994,6
-2.5452,3.4277,-6.406,4.6561,2.5508,2.795,4.6809,6.8632,0.072196,-9.4321,-1.5488,-9.5831,1.0379,-9.4103,2.5676,0.39168,0.38912,0.94902,1.6967,-8.5981,4.3312,-0.30974,-11.031,0.55499,-0.87411,-9.784,-0.92537,1.4263,2.338,1.333,1.6268,-5.7391,1.8705,-4.0333,-14.121,-2.8166,6
-3.2233,2.6253,-5.8096,4.6278,2.9876,3.9177,4.1853,6.2412,1.2266,-9.834,-2.4057,-10.245,1.0522,-9.3731,2.4877,0.49089,0.49713,1.4647,2.2935,-8.4732,4.3284,0.17155,-10.519,-0.30437,-1.5088,-9.9613,-0.43485,1.6725,2.2284,1.575,0.98155,-5.7989,2.5581,-5.8642,-14.375,-2.5947,6
-6.3905,0.65667,-3.2421,3.7153,2.8311,3.4797,2.757,6.2036,1.0462,-9.997,-2.6656,-9.4723,0.74784,-9.6935,1.265,0.47837,0.43102,1.3445,1.9336,-8.6334,3.9958,-0.023932,-10.408,-0.44794,-2.3704,-8.6111,0.48775,1.2122,1.5332,1.3985,-0.19622,-5.5683,2.221,-4.3402,-13.871,-2.1311,6
-5.2379,1.3239,-4.1021,4.7934,3.1906,3.9162,5.0023,6.7212,0.98491,-10.042,-2.7227,-9.965,0.86117,-9.5581,1.9493,0.45035,0.48326,1.2891,1.9962,-8.4236,4.2551,0.051903,-10.84,0.079779,-2.6267,-9.3849,0.41883,1.7342,2.2349,1.6019,1.1866,-6.7955,2.7264,-5.1495,-14.623,-2.5642,6
-2.3859,3.5756,-6.5816,4.3986,2.4795,2.3808,4.2334,6.4661,-1.1077,-8.9629,-1.3415,-9.8445,1.1845,-9.3012,2.8021,0.34395,0.35605,0.86915,1.7521,-8.4672,4.2811,-0.11769,-10.333,0.81865,-0.95149,-9.705,-0.80357,1.1819,2.4581,1.1096,1.1696,-5.5468,2.2405,-3.4486,-13.802,-2.5422,6
-4.2288,1.8246,-4.3597,5.4549,3.4367,3.796,4.4698,6.8181,0.70044,-10.141,-2.6745,-9.7928,0.72045,-9.5626,1.7986,0.45844,0.47616,1.5401,1.589,-8.5279,4.1705,-0.0036932,-10.186,-0.28672,-1.5644,-9.7982,0.16287,1.6502,2.1784,1.498,1.2187,-6.2623,2.5875,-4.606,-13.431,-2.5407,6
-6.8312,0.61204,-3.0221,3.2388,2.5307,3.1816,2.1592,6.1817,0.92191,-9.8287,-2.2398,-8.9199,0.66397,-9.6999,1.4154,0.43769,0.35075,1.156,1.9922,-8.778,3.4841,-0.0091811,-10.276,-0.11034,-2.4999,-8.5388,0.57786,1.2258,1.5748,1.2174,0.33893,-5.3658,2.2001,-4.2019,-12.516,-1.9224,6
-2.7217,3.3303,-6.092,4.8437,2.8825,3.124,4.522,7.006,0.48672,-9.6982,-2.1576,-9.228,1.1609,-9.3078,2.7613,0.45965,0.41306,1.0724,1.932,-8.545,4.1124,0.09863,-10.296,0.29577,-1.3779,-10.017,-0.62441,1.3831,2.1621,1.115,1.4281,-6.7596,2.1883,-5.6255,-14.194,-2.452,6
-2.7766,2.8072,-5.6946,5.1049,3.0729,3.7424,4.8791,7.0355,0.70086,-9.8456,-2.301,-10.264,1.072,-9.3837,2.4329,0.51238,0.4917,1.3753,1.9892,-8.4949,4.3389,0.16559,-10.249,0.13352,-1.3326,-10.083,-0.32157,1.5232,2.4245,1.2519,1.3849,-4.8828,2.3429,-5.9963,-14.833,-1.9168,6
-6.3205,0.75184,-3.519,3.7667,2.747,3.3027,4.1552,5.9024,0.53619,-9.9256,-2.4765,-9.4636,0.79619,-9.6167,1.8453,0.41464,0.4384,1.1728,1.7241,-8.6176,4.0894,-0.054092,-10.91,0.3375,-2.2903,-8.5843,0.26492,1.3497,1.5915,1.485,0.39534,-5.4908,2.9382,-4.5894,-12.612,-2.2224,6
-4.8752,1.471,-4.0869,5.1968,3.2247,3.804,4.5518,6.5293,1.0717,-9.8514,-2.4581,-9.1282,0.83673,-9.5371,2.0871,0.39162,0.40012,1.2378,1.6924,-8.5093,3.9404,0.17536,-10.152,0.23287,-2.0854,-9.5984,0.044489,1.4992,2.0042,1.6423,0.87811,-6.9468,2.6172,-4.2119,-14.55,-2.4039,6
-2.6979,4.3834,-6.4712,3.7581,1.8063,1.7672,3.4536,6.9272,-3.3775,-8.4605,1.1374,-9.1932,-0.6902,-9.5786,1.7438,0.45255,0.27664,0.57422,1.0212,-8.9286,3.0439,-2.2577,-10.193,0.62385,-2.4034,-9.1169,-2.0052,0.72911,1.7904,1.4145,-0.80757,-6.0254,0.37569,-3.8454,-12.327,-4.226,6
-3.2864,4.1659,-6.0032,3.7963,2.2757,1.8804,3.1433,7.8776,-2.7222,-9.2504,0.14952,-8.7426,-0.76581,-9.5979,1.6667,0.6415,0.27982,0.66182,0.85599,-8.8375,3.0528,-2.4644,-10.315,-0.52939,-2.6029,-9.0137,-1.9438,0.73687,1.7421,1.554,-1.269,-5.9159,0.58438,-4.0434,-12.027,-4.1929,6
-2.8932,4.6381,-6.1086,3.6405,2.1732,1.6329,3.0945,7.7319,-3.557,-8.1682,0.96152,-8.4807,-0.76893,-9.6344,1.4878,0.62417,0.40533,0.89529,1.5106,-8.0467,4.3063,-3.3249,-10.942,-0.53782,-2.3438,-9.0948,-2.0509,0.65835,1.6733,1.441,-1.043,-5.8304,0.05953,-3.9559,-12.219,-4.1549,6
-2.6972,4.6329,-6.3871,3.6374,1.8622,1.4871,4.2524,7.9914,-4.3089,-7.6609,1.8944,-9.6017,-0.67699,-9.5672,1.8456,0.6376,0.31894,0.88998,1.8535,-8.9812,3.0662,-2.7363,-10.494,-0.86679,-2.1886,-9.216,-1.9866,0.75684,1.8422,1.1303,-0.15139,-6.4871,0.14557,-3.5034,-12.625,-3.6966,6
-3.758,3.7657,-5.5399,4.3065,2.691,2.499,3.3467,7.797,-1.7817,-9.5827,-0.027124,-9.3962,-1.1409,-9.6745,1.078,0.44244,0.25593,0.69103,0.35839,-8.7967,3.2117,-2.5629,-10.26,-0.71626,-3.3326,-8.8795,-1.0116,1.0589,2.4375,1.8362,-1.8119,-5.4889,2.0142,-5.5945,-13.163,-3.4016,6
-3.6331,4.261,-5.7752,4.2685,2.945,2.4187,2.5412,8.1834,-2.3104,-9.6634,-0.040158,-9.0056,-1.1207,-9.6883,0.80881,0.44407,0.29523,0.91015,0.37131,-8.6034,3.0301,-2.3905,-10.693,-1.0773,-3.8347,-9.1924,-0.66928,1.3533,2.3874,1.5969,-1.9588,-4.8123,2.2676,-6.9435,-13.297,-3.0418,6
-3.5789,4.7087,-6.3432,2.8175,2.2605,2.1059,0.74321,8.0843,-2.2009,-9.1288,0.52499,-9.1539,-0.94534,-9.6859,1.052,0.47192,0.23919,0.83804,0.42655,-8.9416,2.6572,-2.345,-10.619,-0.5519,-3.7247,-9.1193,-0.9528,0.79229,2.3716,1.0437,-2.3474,-4.5632,1.6362,-5.8134,-13.389,-2.4618,6
-3.6886,4.3936,-5.8729,4.0263,2.788,2.3696,1.9934,7.9598,-2.0367,-9.3671,0.45687,-9.0921,-0.94503,-9.5953,1.5439,0.62886,0.29759,0.93913,0.83353,-8.4803,3.456,-2.8995,-10.156,-0.31598,-4.0215,-9.1169,-0.96034,1.4436,2.2472,1.5148,-1.4975,-6.1674,1.4314,-6.7703,-13.014,-4.3222,6
-6.2564,2.6133,-4.6194,2.5745,2.2487,2.0097,-0.76963,7.1087,-2.0749,-9.6764,-0.33,-8.8112,-0.74611,-9.5559,1.8676,0.57472,0.31103,0.65877,1.7081,-8.1789,3.8952,-2.4048,-10.302,0.46014,-4.0115,-7.9792,-0.37098,1.1326,1.0584,0.82089,-1.0456,-6.3799,1.3297,-5.7542,-12.161,-2.0664,6
-4.9198,3.553,-5.551,3.4234,2.6576,1.9968,0.71384,7.7549,-3.1001,-9.0968,0.21966,-8.6963,-0.89065,-9.5767,1.6881,0.36958,0.30925,0.93187,0.42683,-8.377,3.8826,-2.0183,-10.345,-0.12329,-3.8634,-8.8621,-1.1879,1.3662,2.2462,0.80134,-1.7694,-6.1605,0.4298,-6.2996,-12.61,-2.5393,6
-2.4476,4.8017,-6.5308,3.8656,2.1207,1.7492,3.2833,7.5513,-2.8826,-8.9735,0.57036,-8.7153,-0.89282,-9.6312,1.2868,0.64656,0.45391,1.0158,1.3801,-7.8848,3.6678,-2.5934,-10.932,-0.30847,-2.8116,-9.4074,-2.0159,1.2113,1.9356,1.476,0.16545,-6.0703,1.8219,-5.2939,-12.067,-4.3371,6
-3.7408,4.6161,-6.3171,3.1305,2.4051,2.0981,0.67751,7.7953,-2.5537,-9.1511,0.4738,-9.2549,-0.96427,-9.747,0.50862,0.35398,0.22476,0.94981,0.3994,-9.3097,2.5798,-2.0401,-10.397,-1.0772,-3.3899,-9.5789,-0.48732,0.79963,2.0754,0.77306,-1.9752,-5.589,0.82666,-5.3998,-13.598,-2.0243,6
-5.9522,2.9761,-5.0118,2.887,2.709,2.3338,-0.53139,8.604,-2.2477,-9.7842,-0.39908,-9.4566,-0.89774,-9.6735,1.2025,0.51741,0.38569,1.0131,1.4764,-7.8903,4.0369,-2.3514,-10.704,-0.68464,-3.9476,-8.3776,0.7869,1.2697,2.1443,1.2433,-2.1472,-6.2148,3.0399,-6.7452,-13.64,-1.507,6
-6.3498,2.5088,-4.5821,2.4407,2.3066,2.0936,-1.1876,7.8646,-1.9331,-9.6733,-0.13157,-8.8606,-1.0557,-9.6385,1.2391,0.50983,0.35776,0.77539,1.2047,-8.0045,4.2114,-2.3024,-10.415,-0.51526,-3.7643,-8.3289,0.6675,1.0843,1.8746,1.0699,-2.0185,-5.9082,3.4258,-6.4073,-13.727,-1.6804,6
-4.2469,4.2391,-5.8406,3.6463,3.0078,2.4068,1.0239,8.0918,-2.3075,-9.6776,-0.33614,-9.053,-1.3449,-9.6892,0.67529,0.35261,0.24048,0.81068,-0.44412,-8.7026,3.0351,-2.2139,-10.149,-0.77722,-3.6018,-9.4629,-0.27237,1.163,2.182,1.0881,-1.8168,-6.22,1.697,-6.1398,-13.31,-1.8968,6
-3.7251,4.5911,-6.3243,3.079,2.4988,2.052,1.5621,8.4349,-2.5059,-9.1394,0.13634,-9.3842,-1.1148,-9.697,0.84469,0.40154,0.20933,0.79203,-0.20691,-9.0499,2.6869,-2.3733,-10.146,-0.80897,-2.8479,-9.58,-0.82316,1.0865,2.0838,1.1926,-1.1436,-6.9033,1.5597,-6.516,-13.147,-2.3901,6
-4.2225,3.4579,-5.341,4.4838,3.0501,2.3024,3.115,8.2755,-2.4333,-9.7066,-0.38323,-8.8799,-0.96885,-9.6138,1.4745,0.59157,0.30668,0.86844,0.87289,-8.2119,3.5669,-2.5719,-10.178,-0.86033,-3.405,-8.9315,-0.37049,1.4594,2.2091,1.6374,-0.97759,-5.8205,3.775,-6.9312,-13.561,-3.4181,6
-6.119,2.5947,-4.7444,2.671,2.1077,1.7242,0.42868,6.5424,-2.5863,-9.3571,-0.20165,-8.037,-1.0737,-9.6173,1.4842,0.46507,0.27606,0.62054,0.48273,-8.4309,3.8945,-1.9226,-10.197,0.45213,-4.1575,-7.7313,-0.07049,1.6407,1.4736,1.5521,-1.5969,-5.6734,5.6016,-7.9802,-12.072,-3.2078,6
-4.1433,3.9335,-5.5325,4.3172,2.917,2.5342,2.1284,7.9414,-2.0745,-10.373,-0.17708,-8.8674,-1.2725,-9.6544,0.82563,0.43373,0.31733,1.0145,0.43784,-8.1226,3.773,-2.1335,-10.224,-0.93275,-3.5389,-9.2434,-0.74801,2.0069,2.5317,1.6452,-0.99233,-5.2989,5.8897,-8.2478,-13.761,-2.9856,6
